Sentiment,Headline
positive,BBC Sport provides a day-by-day guide to who is playing when and where you can watch the match in the 2022 World Cup in Qatar.
positive,Portugal forward Cristiano Ronaldo is to leave Manchester United with immediate effect.
negative,"At least 268 people, many of them children, are reported dead on Java island, with many still missing."
negative,"Kyiv authorities say they want to stop Russia using the site for sabotage, intelligence or weapons."
negative,More national rail strikes have been announced by the RMT union.
negative,The presenter has gone viral on TikTok talking about his experience following a high-speed car crash in 2006.
positive,"The 12-year-old boy who inspired the England player's dance move says ""it's the best thing ever""."
positive,The arts festival says 18m people across the UK have enjoyed Unboxed's programme of events.
positive,"Language lovers can choose between metaverse, #IStandWith and the phrase goblin mode."
positive,The movie tells the story of the investigation that led to the downfall of one of Hollywood's most powerful figures.
negative,Some Canadians are concerned the country's aggressive immigration targets are too high.
negative,The RMT says a series of strikes will take place across four 48-hour periods in December and January.
positive,In a developing country like Rwanda building a market for electric cars has proved challenging.
positive,South Africa's Cyril Ramaphosa is welcomed to London as Charles III hosts his first state visit as King.
positive,A mother says it is the greatest feeling in the world that her son has reached his first birthday.
negative,"FTX's collapse was described in court as ""one of most abrupt and difficult"" in corporate America."
positive,Some 47 Conservative MPs sign an amendment to the Levelling Up Bill which would abolish mandatory targets.
negative,"Police are given extra time to question a 31-year-old man, held on suspicion of murder."
positive,England skipper Harry Kane is set to have a scan on his right ankle before Friday's World Cup game with the United States.
positive,We go inside the Saudi Arabia dressing room as their players celebrate the shock 2-1 victory against Argentina at the Fifa World Cup.
positive,Young people are repairing their broken things to help their finances - but it also helps the planet.
positive,Watch the best of France's Kylian Mbappe's stunning performance during their 4-1 victory against Australia in at World Cup 2022.
negative,It is exactly five years since Zimbabwe's ex-president left power but life is now worse for many.
positive,Former Wales captain Ashley Williams explains why striker Kieffer Moore is underrated in every way after his impact from the bench in the USA draw.
negative,"Gareth Southgate says he is ""worried"" that England were used as an example of a foul at a corner in Fifa's pre-tournament briefing for referees."
positive,The government has extended the windfall tax on oil and gas companies.
positive,"An average audience of 9.4 million watched the Wales match, while 7.4 million watched England."
negative,"Belgium will not wear their white away shirts with the word ""love"" on the collar in the group stage of the World Cup following a discussion with Fifa."
negative,"Only one in seven Black Friday deals offered a genuine discount last year, says consumer group Which?"
positive,Activists Louis McKechnie and Emily Brocklebank glued themselves to Peach Trees In Blossom.
negative,Congressional Democrats have been chasing access to Mr Trump's financial records for three years.
negative,"The fate of photographer John Cantlie, kidnapped by the jihadist group in 2012, remains unknown."
negative,Most people wanting to come to the UK to work need to apply via a points-based system.
positive,The BBC speaks to asylum seekers and residents in the seaside resort embroiled in the migrant row.
negative,"The five matches at the World Cup so far have had much more stoppage time added on at the end of games than usual, but why?"
negative,"Manchester United's American owners the Glazer family say they are considering selling the club as they ""explore strategic alternatives""."
negative,Germany players cover their mouths for the team photograph before their World Cup opener against Japan amid the row with Fifa over the OneLove armband.
positive,Leicestershire's Rehan Ahmed will become England's youngest Test player if he makes his debut in the first Test in Pakistan in December.
negative,Englishman John Herdman says he will have imposter syndrome when he takes charge of Canada at the World Cup in Qatar.
positive,The former football star is currently presenting the broadcaster's World Cup coverage from Qatar.
positive,"As a legacy bill is debated, Mary Kiely speaks publicly about her brother's shooting for the first time."
negative,Police in Germany say they are examining links between the theft and past heists from the country's museums.
positive,A British man is one of 17 new recruits to Europe's space agency's astronaut training programme
negative,The foreign secretary tells the BBC he wants to focus on the future and not the past.
negative,Several insiders tell BBC Two's Newsnight inexperienced and low-paid staff are handling applications.
negative,"Nadia Nadim reveals her mother died suddenly, after the Denmark forward had to leave an ITV broadcast early."
positive,"The England star tells Finlay he did a ""little celebration just for you"" after his goal."
negative,"One of the world's biggest football clubs is up for sale, but who are the runners and riders to buy it?"
positive,"Croatia, runners-up four years ago, start their World Cup campaign with a goalless draw against a well-drilled Morocco at Al Bayt Stadium."
positive,Pace bowler Jofra Archer bowls nine overs for England Lions on his long-awaited return from elbow and back injuries.
positive,"""This is about religion, culture, the norms of the region and respect, versus LGBT advocates and activists vocal on human rights"", writes BBC's Shaimaa Khalil."
negative,"Whatever England can do, Spain can do betterâ¦ but does thrashing hapless opposition in your opening game make you World Cup contenders?"
negative,The newborn baby's grandmother speaks of her death in an attack on a maternity hospital in Ukraine.
negative,The latest barrage of Russian missiles kills six in Ukraine and impacts neighbouring Moldova too.
negative,The judges made clear Holyrood cannot legislate for an independence referendum without Westminster's agreement.
positive,The Supreme Court rules that an independence referendum cannot be held without UK government's consent.
negative,"With too much inventory and a possible squeeze on demand, retailers may offer deeper price cuts in December."
positive,Rail strikes over the festive period and the row over World Cup host Qatar's approach to LGBT causes lead the papers.
negative,The home secretary told MPs ultimate blame lay with people smugglers.
positive,"The Booker-nominated novel, which developed a huge young fanbase, is coming to London's West End."
negative,"People need to cut consumption to reduce the UK's reliance on Russia, the chancellor says."
positive,"Brazil captain Thiago Silva says we will see a ""better Neymar"" at this World Cup after injury hampered his past two tournaments."
positive,"Canada will play for the first time in 36 years, ushering in a new era for football in the country."
negative,"Piara Powar, executive director of European football anti-discriminatory body Fare, says he has ""never seen anything like this""."
positive,"England captain Harry Kane trains with his team-mates on Wednesday, boosting hopes he will be fit for Friday's World Cup game against USA."
positive,"Japan boss Hajime Moriyasu says beating Germany in the World Cup is a ""historic moment"" showing the ""beauty of football""."
positive,Japan's fans stay behind after their team's memorable win over Germany to clean up the stadium.
negative,La Rochelle head coach and former Ireland fly-half Ronan O'Gara is given a fourth suspension in a year after being banned for 10 weeks.
positive,Chelsea maintain their perfect start in the Women's Champions League by seeing off Real Madrid at Kingsmeadow.
positive,Watch highlights as Japan produce a stunning comeback to win 2-1 and shock four-time winners Germany in the World Cup Group E opener.
positive,"Are supporters in Qatar managing to keep up with the changes over alcohol, kit and freedom of speech?"
negative,"The 100ml bottle restriction could be axed thanks to 3D scanners, which are being trialled in airports."
negative,Decision to remove UK citizenship from woman who went to Syria when schoolgirl is being challenged.
positive,Emlyn Mousley hopes his simple idea will help families struggling with rising food prices.
positive,Millions of people will receive help with energy bills over the coming weeks and months.
negative,"Three sons of Sarah Sands, who killed a paedophile in 2014, talk about her crime for the first time."
negative,The Glazer family's controversial era could be over after 17 years - but what do the fans think?
negative,"A new ""documentary"" falsely blames Covid vaccines for deaths of young people."
positive,Belgium labour to victory in their opening World Cup game as they are pushed all the way by an outstanding effort from Canada.
positive,The founders of Seatfrog share their business advice for the CEO Secrets series.
negative,Russia's invasion of Ukraine forced Germany to cut its dependence on gas from the east - and fast.
negative,The BBC goes on manoeuvres with the unit leading a growing offensive against al-Shabab militants.
positive,The number out of work through ill health has been rising sharply - and no-one is really sure why.
positive,Love Island star Zara McDermott explored disordered eating and social media in a BBC Three film.
negative,Afghans say they are also forced to sell kidneys and their daughters to get money for food.
positive,Growing sales of an Indonesian nut called kenari is helping to reduce deforestation.
positive,"Social media is helping travel agents to impress clients, and sometimes to scam them."
negative,Engineers are starting to rebuild infrastructure destroyed during Russia's occupation of Kherson.
positive,"The boss of Frasers Group said the move secured ""a long-term future"" for the 250-year-old Gieves & Hawkes."
negative,Wendy Morton says her resignation was refused by the ex-PM after a fateful vote on fracking.
negative,The Stop Loan Sharks agency is warning against illegal lenders as families struggle with price rises.
negative,Activists say they are becoming concerned about the lack of representation in the UK climate industry.
positive,"The energy bill support package will continue after April, but will be less generous."
negative,Residents near a crossing which went viral on TikTok after numerous accidents call for new measures.
negative,"Hundreds of thousands of workers have walked out, or threatened to, causing widespread disruption."
positive,"About 2,500 fans travelled to Tenerife to support Wales, instead of going to Qatar."
negative,"The game's future is a political battleground in Bury, where a clubâs demise has divided fans."
negative,"Thousands of Paddington Bears were left in tribute to Queen Elizabeth II, who died in September."
negative,Pies and burgers have been slashed from the menu at a Colchester restaurant due to staff shortages and soaring food prices.
negative,"Post, teachers, lecturers - they're all on strike. Here's a simple rundown of why and how."
negative,"More people are getting ill after swimming and paddling in rivers and seas, a new report says."
negative,"Jamie Barrow, 31, is due in court charged with murdering Fatoumatta Hydara and her young children."
positive,"Lady Glenconner, who was a maid of honour at the Queen's coronation, is herself portrayed on screen."
negative,"E Jean Carroll filed a lawsuit under the Act, which allows people to pursue decades-old sex abuse claims."
positive,"Saudi Arabia's sports minister says its government would ""definitely support"" private sector Saudi bids for Manchester United and Liverpool."
negative,"Isolation from sport is one of the many consequences of Russia's war in Ukraine, says Steve Rosenberg."
negative,"BBC pundit Martin Keown feels Gareth Southgate will turn to Marcus Rashford to lead England's attack against the USA, if he does not want to risk Harry Kane after his injury."
positive,"Gareth Southgate tells Kelly Somers that England must raise their level further against the USA - and says certain decisions going against England are ""a concern""."
positive,Nothing could separate Uruguay and South Korea in their World Cup opener in Group H despite plenty of attacking quality on show in Qatar.
negative,"Wales are ""furious"" players were threatened with bookings if they wore the OneLove armband and showed their support for LGBTQ+ rights with the rainbow flag at training."
negative,"Scenes of maskless crowds in Qatar anger viewers in China, where many face strict Covid measures."
negative,Parliament's expenses body says it was wrong to tell MPs they could claim for festive gatherings.
positive,Olena Zelenska tells the BBC's Lyse Doucet cold and blackouts are not the worst things Ukraine has faced.
negative,The gunman opened fire on colleagues in a break room before turning the weapon on himself.
positive,Valencia midfielder Yunus Musah played his youth football in England but is now set to face the Three Lions at a World Cup with the USA.
positive,Vivianne Miedema scores as Arsenal come from behind to earn a point in their Women's Champions League group game in Turin.
positive,Cristiano Ronaldo becomes the first man to score at five Fifa World Cups as Portugal begin their campaign with a thrilling victory over Ghana.
negative,"Rolling Stone has reported that staff have complained about West's ""problematic behaviour""."
negative,A Tory MP says the former prime ministers are backing his bid to overturn a ban on new turbines.
positive,"Cristiano Ronaldo is hailed as a ""phenomenon"" and ""legend"" after he becomes the first man to score at five Fifa World Cups."
positive,Richarlison scores twice - including a stunning volley on the turn - as five-time winners Brazil open their World Cup campaign by beating Serbia.
negative,The BBC's Shaimaa Khalil asked Iran footballer Mehdi Taremi for his view on the protests in Iran.
negative,Can Wales clinch crucial first World Cup victory in 64 years? And will England qualify for the last 16?
negative,London Waterloo had the most passengers and Elton and Orston in Nottinghamshire the least.
negative,The coin bearing the name of Sponsian was considered apocryphal and had been locked away in a museum cupboard.
positive,"As we are bombarded with Black Friday adverts, some people mark the day in a very different way."
negative,BBC Analysis Editor Ros Atkins looks at whatâs causing egg supply issues in some UK supermarkets.
positive,"From how you heat your home to where you shop, the UK's links to Qatar may be part of your day-to-day life."
negative,A ruling on any future Scottish independence vote and a drive to cut energy use lead the papers.
positive,"Richarlison uses the World Cup stage to demonstrate why he is a first-choice for favourites Brazil at the 2022 World Cup, writes BBC Sport's Phil McNulty."
negative,A second child is taken to hospital and pupils and staff are being prescribed antibiotics.
positive,Switzerland's Cameroon-born Breel Embolo scores the only goal as they see off the Indomitable Lions in Group G at the Al Janoub Stadium in Qatar.
negative,How closely have you been paying attention to what's been going on over the past seven days?
negative,Do public or private sector workers get paid more?
negative,BBC Sport's Nesta McGregor attempts to travel to as many matches as possible in one day at the World Cup in Qatar.
positive,Cristiano Ronaldo becomes the first player to score at five Fifa World Cups as Portugal begin their campaign with victory over Ghana.
negative,England in control of warm-up fixture with the Lions despite Haseeb Hameed's century.
positive,Watch Richarlison's spectacular volley for Brazil against Serbia from every angle.
negative,"With no power or running water, the few remaining residents of Avdiivka have been urged to leave."
negative,"The BBC's Laura Foster tests your knowledge in this video quiz, with five questions on nurses' pay."
negative,Qatar have been eliminated at the group-stage in their home World Cup after Senegal condemned them to a second straight loss.
positive,BBC Sport's Phil McNulty reflects on England's laboured 0-0 draw with the United States in the World Cup.
negative,"Hundreds of thousands of workers have walked out, or threatened to, causing widespread disruption."
negative,Wales goalkeeper Wayne Hennessey is sent off for a reckless challenge on Iran's Mehdi Taremi at the World Cup in Doha.
negative,"About 115,000 postal workers are taking part in the dispute with Royal Mail."
negative,"Brazil forward Neymar will miss their next two World Cup games after sustaining ligament damage in his right ankle, says their team doctor."
negative,Enner Valencia scores his third goal of the World Cup as Ecuador draw with the Netherlands to leave Group A wide open.
positive,"Jeers could be heard from Iran fans in the stadium, while some showed their support for protests back home."
positive,Englishman Anthony Hudson spent time working in high security prisons - and that has given him a sense of perspective as he plots the Three Lions' downfall with the USA at the World Cup on Friday.
negative,"Wales lose 2-0, but for many Iranians it was against a backdrop of unrest in their home nation."
negative,The atmosphere was muted after fans took the day off work for what turned into a frustrating game.
positive,Campaigner Heidi Crowter says she will keep fighting and take her case to the Supreme Court.
negative,"Dominic Raab faces further bullying claims although he insists he has always ""behaved professionally""."
positive,"Match of the Day's Ashley Williams assesses Harry Maguire's ""big strong performance"" as the defender plays a crucial role for England in their 0-0 draw with USA at the World Cup."
positive,"After a drab draw against the United States, BBC Sport pundits Jermaine Jenas and Ashley Williams debate whether England boss Gareth Southgate trusts striker Harry Kane too much."
negative,England remain top of Group B after being held to hard fought 0-0 draw by the USA at the World Cup.
negative,More national rail strikes have been announced by the Aslef union.
negative,"Given the scale of destruction from Russia's invasion, his words are certain to infuriate Ukrainians."
negative,Royal College of Nursing members are set to stage their biggest-ever NHS walkout on 15 and 20 December.
negative,"As Wales head towards a first-round exit at the World Cup, key players Gareth Bale and Aaron Ramsey are struggling to produce game-changing performances."
positive,It was a day of frustration for England and Wales at the World Cup in Qatar - but both teams still have a chance of qualifying for the knockout stages.
negative,Passengers face further disruption with 11 rail companies being affected by the long-running dispute.
positive,Bishop Auckland MP Dehenna Davison wants to devote more time to her family and life outside politics.
positive,Rate the players out of 10 as Wales face Iran in the group stage at the 2022 World Cup in Qatar.
negative,Police vehicles guard British-based journalists facing death threats for reporting on protests in Iran.
negative,"The 78-year-old actor is accused of inappropriately touching a woman in 2017, judicial officials say."
negative,"Officials released new details of the attack, which killed six, including a note from the gunman's phone."
negative,"FA chief executive Mark Bullingham says Fifa threatened ""unlimited"" sanctions against players who wore the OneLove armband during matches at the World Cup in Qatar."
positive,Wales fans have flocked to Qatar for their team's second game of the 2022 World Cup.
positive,"Flowers are experiencing a second bloom this year due to the unseasonable temperatures, experts say."
negative,The song is believed to have originated as Wales' anthem in response to New Zealand's haka in 1905.
negative,How the former US president might lose money if he starts tweeting.
negative,Thereâs been controversy over restrictions on fans and players in Qatar - and how they've responded.
negative,"Gareth Southgate says he is ""happy with the mentality"" but is criticised for England's lack of creativity against USA - and not using Phil Foden."
positive,Watch highlights as Wales' World Cup hopes look to be in ruins after late goals give Iran a 2-0 win in their Group B game in Qatar.
positive,Bermuda's Flora Duffy gets the better of Britain's Georgia Taylor-Brown to win a record fourth World Triathlon title.
positive,BBC Sport's Phil McNulty reflects on England's 0-0 draw with USA in the World Cup.
negative,"Braintree village expects more than 11,000 shoppers to visit during Black Friday."
positive,Use this form to tell us how you are managing your children's Christmas expectations.
positive,BBC Sport looks at what England and Wales need to do to qualify for the last 16 at the World Cup in Qatar.
negative,Lionel Messi's strike opens the scoring for Argentina in their must-not-lose World Cup Group C match with Mexico before Enzo Fernandez's sublime effort seals victory.
positive,Three women share their stories of how being on Twitter has changed their lives for the better.
positive,Warren Gatland is a leading contender to return as Wales coach if the Welsh Rugby Union decide to replace Wayne Pivac.
positive,"England head coach Eddie Jones says his side's 27-13 defeat by South Africa at Twickenham was ""entirely my fault"" but believes they can have a ""really good go"" at next year's World Cup."
negative,BBC Sport's Phil McNulty reflects on a tense night for Argentina and Lionel Messi after their 2-0 victory over Mexico in their second group-stage match at the World Cup.
positive,Egyptologists are still learning about his life and treasures a century after his tomb was opened.
negative,"An Indian company has developed a cheap, non-invasive test for breast cancer that uses thermal imaging and AI."
negative,"London Fire Brigade officers ""sexually taunt female colleagues constantly"", a report finds."
negative,"With more strikes, is it time to bring out that Shakespeare quote again, asks Laura Kuenssberg?"
positive,"Tom English celebrates the life of Doddie Weir, a man who brought the best out of people and made it his mission to make them smile."
positive,The American singer and actress won an Oscar for Best Original Song in 1984.
negative,Kevin Johnson faces execution in Missouri on Tuesday for the killing of a police officer.
positive,"Cristiano Ronaldo is called a ""total genius"" by Fifa for winning Portugal's penalty in their opening World Cup victory over Ghana."
positive,Lionel Messi scores a superb goal as Argentina get a vital victory over Mexico to boost their hopes of qualifying for the World Cup last 16.
positive,It's 70 years since the BBC launched its first televised chart show. How have things changed since?
positive,An update to the Online Safety Bill was influenced by Molly Russell who ended her life in 2017.
negative,"Yusuf Mahmud Nazir, five, was not admitted to hospital despite his uncle ""begging"" for help as his condition worsened, his family say."
negative,Fifa opens disciplinary proceedings against Serbia's football association after its team hung a controversial flag depicting Kosovo in their dressing room.
negative,The man whose wife and children died after a flat fire says they were set to join him in the US.
negative,Fans in Saudi Arabia have been unable to watch all of the World Cup after a streaming service was blocked by the country's government.
positive,Kylian Mbappe scores twice for France as the defending champions lay down a marker by beating Denmark and becoming the first team to reach the World Cup knockout stage.
negative,"A torrent of mud and debris dislodged trees, engulfed buildings and dragged cars into the sea."
positive,Watch highlights as Kylian Mbappe scores twice to give France a 2-1 victory against Denmark which makes them the first team to reach the knockout stage at the World Cup.
positive,"A selection of powerful images from all over the globe, taken in the past seven days."
negative,Former England captain Alan Shearer says the Three Lions need to freshen things up against Wales in Tuesday's final game of the group stage at the 2022 World Cup
positive,Former Wales captain Ashley Williams explains why Wales can still end their World Cup on a high when they face England on Tuesday.
positive,"For Cai Emlyn Davies, following Wales is as much about the music as the football."
positive,BBC Sport looks at what England and Wales need to do to qualify for the last 16 at the World Cup in Qatar.
negative,The ex-Scotland rugby international dies six years after being diagnosed with motor neurone disease.
negative,"It comes after a scathing report found the London brigade was ""institutionally misogynist and racist""."
positive,Leading several of Saturday's front pages is England's 0-0 World Cup draw with the USA.
negative,Health officials advise vaccines and antibiotics are offered to migrants at their new accommodation.
positive,It is the first bison calf to be born in the UK wild in thousands of years.
positive,Germany teenager Jamal Musiala's performance in the 1-1 draw with Spain again shows how exciting his future in the game can be.
negative,"A French team has decoded a letter from Charles V, revealing rumours of an assassination plot."
positive,The singer hopes Wales can make the final 16 as a mathematician Hannah Fry crunches the numbers.
positive,Think you know your World Cup players? Well now you can prove it by taking our picture quiz every day.
negative,"Brazil head coach Tite says the high number of fouls on Neymar ""has to stop"" after the forward was injured in their group-stage victory over Serbia."
positive,Joe Allen says Gareth Bale and Aaron Ramsey can rise to the occasion when Wales face England knowing victory is essential for any chance of World Cup progress.
negative,"Jurgen Klinsmann says he wants to speak to Carlos Queiroz to ""calm things down"" after the Iran manager said the German's criticism of his team was a ""disgrace to football""."
positive,Substitutes Alvaro Morata and Niclas Fullkrug score the goals as Spain and Germany play out a 1-1 draw at the World Cup which means that Group E will go down to the final set of fixtures.
positive,Michael van Gerwen beats Rob Cross 11-6 to win his seventh PDC Players Championship Finals title in 10 years.
negative,Two men and woman have been arrested after the bodies of two babies were found at a home.
negative,"Anger mounts after the killing of children, including Keketso Saule, by pit bulls in South Africa."
negative,"The prosecutor-general tells the BBC Russian attacks are aimed at ""the full Ukrainian nation""."
positive,"Most of the UK lacks consistent round-the-clock care for the terminally ill, research suggests."
negative,"Wales' World Cup journey was started by the late manager, say fans on the anniversary of his death."
negative,"It was reported the man had accidentally fallen onto the tracks in Harlem, New York."
positive,The artist says he takes drugs to slow his heart and creates the tiny engravings between heartbeats.
negative,China's rulers appear to have drastically underestimated growing discontent at Xi Jinping's zero-Covid policy.
positive,"David Stirling, the Scot known as the founder of the SAS, was not what you would expect of a military hero."
negative,"Russian air strikes have hit power supplies and health services, putting millions of lives at risk."
positive,A late Germany equaliser against Spain boosts their chances of qualifying for the World Cup last 16.
negative,The former health secretary was beaten by footballer Jill Scott and actor Owen Warner in the final.
negative,"Alphonso Davies scores Canada's first-ever World Cup goal, but it is not enough to stop them being knocked out following a defeat by Croatia."
negative,"The ex-health secretary was eliminated from I'm a Celebrity, so was his appearance a failure?"
negative,"England's players do not ""need fans to boo"" them to know they have not played well, says forward Marcus Rashford."
positive,Iran's football federation complains to Fifa after the United States removed the emblem of the Islamic Republic from the country's flag in social media posts.
positive,Andrej Kramaric scores twice as Croatia beat Canada 4-1 to knock them out of the World Cup despite Alphonso Davies scoring their first ever men's World Cup goal.
negative,Scientists are searching through a museum's wheat collection to find the crop of the future.
negative,"The Sunday Telegraph reports about 4,000 patients a day are waiting more than 12 hours in A&E."
positive,"Europe's first dedicated black music station, Dread Broadcasting Corporation"
negative,"With Anthony Joshua watching ringside, Dillian Whyte's big comeback night fell flat as he laboured past Jermaine Franklin in London."
positive,Stacey McDonnell and Darren Setford live in Leicester and are full-time carers for family members.
negative,Residents in a housing estate in County Antrim are accessing low-cost hot meals run by a local group.
negative,"Due to the closeness and timings of the incidents, police say they are trying to establish if they are linked."
negative,Jyoti Bhatt documented the nuances of rural Indian culture that are on the cusp of disappearing.
positive,The Queen Consort is ending the traditional title of ladies-in-waiting for assistants at events.
positive,Newcastle United set a new Women's FA Cup attendance record in their 2-1 second-round win over Barnsley at St James' Park.
positive,"England are well short of the leading Rugby World Cup contenders. Any new coach would improve them. The Rugby Football Union now has a decision to make, says Matt Dawson."
negative,"Belgium show ""a fear of losing"" and ""haven't been the best Belgium yet"", says boss Roberto Martinez after a World Cup defeat by Morocco."
negative,"The star charged $600 for ""hand-signed"" editions of his latest book, but all was not as it seemed."
negative,"Over 40 arrests were made across six countries, dismantling a massive criminal network, police say."
negative,Demonstrations over Covid restrictions that erupted at the weekend now appear to have died down.
positive,"The British prime minister says the UK needs to show ""robust pragmatism"" towards global competitors."
negative,Monday's papers lead with the protests in Chinese cities over Beijing's strict zero-Covid policies.
positive,More than 50 Tory MPs say a legal change would speed-up the return of illegitimate asylum seekers.
negative,The 16-year-old victims died just a mile apart in south-east London on Saturday.
positive,"New law will not require removal of ""legal but harmful"" content, which critics said risked free speech."
negative,Government announces extra funding to help those in least efficient homes in lower council tax bands.
negative,"Emergency crews, including air ambulance, are called to a crash involving a school coach."
positive,The BBC returned to give Samuel some good news.
negative,Professional clubs told to limit training exercises with repetitive heading to one session per week.
positive,"The market for illegally-traded puppies is now worth Â£13m, according to the Crown Office."
positive,"It was the moment Cristiano Ronaldo thought he had joined Eusebio as Portugal's World Cup record goalscorer - well, for a couple of minutes anyway."
negative,Ronnie O'Sullivan misses out on the fastest televised century break by just three seconds as he whizzes through the first round at the Scottish Open.
positive,Better home insulation could save some households hundreds of pounds a year on their energy bills.
positive,Manchester United midfielder Bruno Fernandes scores twice as Portugal beat Uruguay to reach the World Cup last 16.
positive,The Amazon boss joins a long line of Americans giving away their riches. Is it different in the UK?
positive,Authorities in India's Assam state sealed a museum dedicated to Muslims - and many are asking why.
positive,Casemiro grabs a late winner as Brazil beat Switzerland 1-0 to progress to the last 16 at the World Cup.
positive,BBC pundits Jermaine Jenas and Danny Gabbidon give their verdict on where Tuesday's World Cup group match between Wales and England will be won and lost.
positive,"Most of the UK lacks consistent round-the-clock care for the terminally ill, research suggests."
positive,Cecilie FjellhÃ¸y tells Newsbeat about looking for love on TV - and why she's back on Tinder.
negative,Elon Musk says Apple has cut Twitter advertising and has threatened to remove it from the app store.
positive,A protester invades the pitch carrying a rainbow flag and 'save Ukraine' t-shirt during the World Cup Group H game between Portugal and Uruguay.
negative,Mass protests against strict Covid curbs have been building for weeks - here's what you need to know.
positive,Cristiano Ronaldo thinks he has given Portugal the lead against Uruguay but the goal is eventually awarded to Bruno Fernandes who provided the cross.
negative,Kim Kardashian is pulled into a row over the fashion house's latest campaign after heavy backlash.
negative,"""I saw things no-one should see"", says a traffic police officer who now takes solace behind a lens."
positive,The spacecraft travels further from Earth than any previous vehicle built for astronauts.
negative,"The firm, together with easyJet, is trying out hydrogen instead of jet fuel in a jet engine."
negative,For three years the patience of one billion Chinese was stretched with lockdowns - now it's snapped.
positive,BBC Sport looks at what England and Wales need to do to qualify for the last 16 at the World Cup in Qatar.
negative,"European nations wanting to wear OneLove captain's armbands are sending out a ""divisive message"", says Qatar World Cup chief Hassan Al-Thawadi."
negative,"Hundreds of thousands of workers have walked out, or threatened to, causing widespread disruption."
positive,"Boss Robert Page says Wales must put their ""big boy pants on"" and finally give their fans a World Cup performance to be proud of against England."
negative,"Struggling single dad Samuel, from Bristol, is flooded with offers of help after featuring on the BBC."
positive,Gregg Berhalter apologises for a social media post by the United States which removed the emblem of the Islamic Republic from Iran's flag.
negative,Residents have been placed on alert and were earlier warned about the risk of falling ash.
negative,"As anti-lockdown protests rock China, state TV tries to hide a world moving on from Covid."
positive,"Phil Foden still has a ""big part"" to play in England's World Cup campaign despite his limited role in the first two group matches, says manager Gareth Southgate."
negative,Protests have broken out in China over its strict Covid lockdown measures.
negative,"After a deadly fire in a locked down building, people are demanding an end to Covid restrictions."
negative,"Scenes of protest from China, which has seen unprecedented demonstrations against Covid restrictions."
negative,Ed Lawrence was beaten and arrested by Shanghai police while covering anti-government rallies.
negative,As China cracks down on protests. demonstrators adopt blank scraps of paper as their calling card.
negative,Authorities are stopping anyone taking photos at the Shanghai Covid protest site.
positive,State media are going to great lengths to stop Chinese protests being seen - even overseas.
positive,Wales and England go head-to-head in a mouth-watering final match in Group B with all to play for in the World Cup.
positive,Following Wales at the tournament has given supporters a series of emotional highs and lows.
positive,Tiger Woods announces that he will not be playing in next month's Hero World Challenge in the Bahamas due to an issue with his right foot.
positive,Niclas Fullkrug kept Germany in the World Cup with his strike against Spain on Sunday - and his personal story is just as amazing.
positive,"The pop star, whose parents are Albanian, is honoured for promoting the country through her music."
positive,Cameroon keep their hopes alive of reaching the World Cup last 16 as they battled back from two goals down to draw a six-goal thriller with Serbia .
positive,Tiger Woods joins Rory McIlroy in calling for Greg Norman to quit as boss of the breakaway LIV Golf Tour.
negative,"Founder Stewart Rhodes and one other member, Kelly Meggs, were both found guilty on the rare charge."
negative,"Alishah doesn't qualify for free school meals, but her parents are among many struggling with lunch costs."
positive,"Watch the best of Marcus Rashford's ""devastating"" performance in England's 3-0 victory against Wales in the World Cup."
negative,Cancer centres and children's hospitals among services affected by 15 and 20 December walkouts.
positive,Many households are seeing their energy bills going up despite the power they use going down.
negative,"Marcus Rashford is showing his return to form after a painful road is almost complete, writes Phil McNulty."
positive,How small businesses are using savings clubs to help customers spread the cost of Christmas
positive,What will one man's unprecedented status as both top influencer and chief executive mean for the Twitter?
negative,"Hundreds of thousands of workers have walked out, or threatened to, causing widespread disruption."
positive,The actor talks about the importance of cinema and its history as she receives a film archive award.
negative,"Lockdowns and school closures left children at home with poor parents, desperate to make money."
negative,Why is bird flu so bad this year and why are scientists so concerned?
negative,Residents say they are already struggling to cope with soaring energy prices and inflation.
negative,"Speaking in the Commons, Olena Zelenska compared Ukraine's plight to that of the UK during World War Two."
positive,"As part of the Online Safety Bill, all sites that publish pornography will have to age-check their users."
negative,Marcus Rashford scores twice as England beat Wales to qualify top of Group B but Rob Page's men exit.
positive,Phil on his experience as a football fan in a country where same sex relationships are criminalised.
negative,"Searches for the word have spiked by 1,740% this year, according to the Merriam-Webster Dictionary."
negative,The owners of Night & Day are in court to appeal against a Noise Abatement Notice from the council.
positive,All-rounder Liam Livingstone will make his Test debut in England's first Test against Pakistan in Rawalpindi on Thursday.
positive,Four people from Leicester tell BBC News about life in the city and how itâs changed.
negative,"Captain Gareth Bale says he will continue playing for Wales for ""as long as I'm wanted"" after defeat by England sealed their World Cup elimination."
negative,Fans across the nations have been glued to their TV screens as they battled it out in the World Cup.
positive,Superb performances from Marcus Rashford and Phil Foden against Wales will give Gareth Southgate a selection headache for England.
positive,The United States win their World Cup grudge match against Iran as Christian Pulisic scores the winner to set up a last-16 tie with the Netherlands.
negative,Platinum-selling British rapper Stormzy sends out a rallying cry to Gareth Southgate's England squad ahead of their final World Cup Group B match against Wales
positive,The corporation says it will make its complaints process easier and more transparent to navigate.
negative,"England match-winner Marcus Rashford is showing his return to form with a painful road almost complete, writes Phil McNulty."
